filename,xmin,ymin,xmax,ymax,label
13466.png,74,12,97,59,1
13466.png,91,5,118,52,9
13467.png,92,30,112,74,2
13467.png,112,33,131,77,0
13467.png,132,33,150,77,3
13467.png,150,34,169,78,8
13468.png,98,32,124,91,4
13468.png,129,30,158,89,9
13468.png,160,23,187,82,7
13469.png,31,2,48,28,2
13470.png,40,8,57,44,5
13470.png,54,12,72,48,5
13471.png,34,7,49,39,5
13471.png,49,7,65,39,5
13472.png,101,28,138,95,1
13472.png,144,17,176,84,7
13472.png,172,26,239,93,0
13472.png,243,29,291,96,8
13473.png,35,11,44,36,1
13473.png,47,10,63,35,4
13474.png,25,4,33,24,1
13474.png,34,4,47,24,0
13474.png,46,4,54,24,1
13475.png,56,4,103,71,4
13475.png,107,6,152,73,8
13476.png,47,10,63,44,2
13476.png,65,12,76,46,4
13477.png,82,32,98,73,1
13477.png,102,25,113,66,1
13477.png,114,15,140,56,0
13478.png,69,41,88,73,1
13478.png,83,44,103,76,0
13478.png,99,44,118,76,5
13478.png,112,42,131,74,3
13479.png,98,46,124,94,2
13479.png,121,33,141,81,7
13479.png,141,25,165,73,5
13480.png,18,4,23,21,3
13480.png,23,3,28,20,5
13481.png,18,3,30,22,2
13482.png,22,1,28,18,1
13483.png,27,5,38,34,1
13483.png,40,5,62,34,4
13484.png,23,5,32,21,3
13485.png,58,16,68,47,2
13485.png,67,18,84,49,7
13486.png,37,7,50,32,7
13486.png,53,8,63,33,5
13487.png,40,5,67,52,4
13487.png,59,5,88,52,6
13488.png,103,14,159,121,3
13489.png,23,2,29,29,1
13489.png,30,1,38,28,5
13490.png,66,11,93,56,3
13490.png,94,16,114,61,1
13490.png,114,16,138,61,2
13491.png,63,18,83,65,1
13491.png,82,17,113,64,0
13491.png,113,18,146,65,8
13492.png,21,4,35,28,9
13492.png,35,2,45,26,1
13493.png,60,12,83,61,2
13494.png,14,1,21,21,1
13494.png,20,1,24,21,1
13494.png,24,1,31,21,2
13495.png,30,9,43,42,2
13495.png,44,7,56,40,2
13496.png,44,6,61,53,1
13496.png,62,6,86,53,2
13497.png,47,14,68,54,2
13497.png,65,16,83,56,6
13498.png,76,13,97,52,0
13499.png,19,3,27,21,2
13499.png,27,3,33,21,1
13499.png,34,2,41,20,7
13499.png,42,2,50,20,8
13500.png,15,2,25,17,5
13501.png,24,3,35,22,6
13502.png,51,12,64,62,1
13502.png,61,11,77,61,0
13502.png,75,7,88,57,2
13503.png,31,6,45,39,2
13503.png,43,5,50,38,1
13503.png,49,3,63,36,3
13504.png,29,8,43,36,5
13504.png,43,7,55,35,3
13505.png,51,21,68,51,9
13505.png,71,16,87,46,1
13506.png,29,7,39,27,5
13507.png,39,23,47,41,1
13507.png,50,17,59,35,9
13507.png,61,12,71,30,0
13508.png,37,5,58,39,3
13508.png,58,6,79,40,2
13508.png,78,6,103,40,7
13509.png,45,16,55,43,1
13509.png,55,13,65,40,6
13509.png,62,13,76,40,6
13510.png,35,7,67,50,6
13510.png,66,6,88,49,1
13511.png,41,7,56,42,5
13511.png,55,11,67,46,4
13512.png,48,14,66,39,4
13513.png,50,32,64,52,2
13513.png,68,32,80,52,2
13514.png,30,7,45,32,2
13514.png,45,7,60,32,3
13514.png,58,8,75,33,0
13515.png,200,12,228,107,1
13515.png,232,13,262,108,6
13516.png,29,8,40,26,3
13517.png,17,2,24,24,4
13517.png,24,1,31,23,5
13517.png,30,1,35,23,1
13518.png,37,11,61,44,5
13519.png,44,9,55,44,1
13519.png,53,10,71,45,3
13519.png,71,9,89,44,4
13520.png,39,2,55,38,6
13521.png,46,11,58,35,4
13521.png,57,11,67,35,4
13521.png,67,14,78,38,5
13522.png,44,12,62,42,2
13523.png,21,1,34,24,4
13523.png,34,1,49,24,0
13524.png,19,1,28,22,5
13524.png,28,1,37,22,0
13525.png,31,10,41,30,4
13525.png,41,11,50,31,2
13525.png,50,8,62,28,5
13526.png,94,15,127,89,1
13526.png,121,18,162,92,5
13526.png,156,18,194,92,2
13527.png,49,8,67,52,1
13527.png,71,14,94,58,0
13528.png,46,15,61,56,8
13528.png,59,17,68,58,0
13528.png,68,12,84,53,0
13529.png,66,11,96,75,3
13530.png,66,20,99,81,7
13531.png,23,5,32,25,1
13531.png,38,4,51,24,2
13531.png,56,4,66,24,3
13532.png,30,1,49,35,1
13532.png,58,1,87,35,8
13532.png,93,1,120,35,1
13533.png,56,27,64,43,3
13533.png,63,28,71,44,0
13533.png,72,30,79,46,3
13534.png,43,17,60,51,1
13534.png,60,14,78,48,1
13534.png,78,10,98,44,7
13535.png,38,13,54,40,5
13535.png,54,12,68,39,2
13536.png,89,103,133,193,4
13536.png,131,82,169,172,7
13536.png,171,61,209,151,7
13537.png,22,4,25,16,1
13537.png,27,3,33,15,0
13537.png,33,3,38,15,1
13538.png,10,1,21,17,2
13538.png,20,1,29,17,7
13538.png,29,1,36,17,1
13538.png,34,1,45,17,5
13539.png,39,4,47,30,2
13540.png,25,5,35,24,8
13541.png,25,3,33,24,2
13541.png,33,3,42,24,2
13541.png,40,2,48,23,9
13542.png,106,21,123,51,2
13542.png,126,32,140,62,5
13542.png,138,41,159,71,6
13543.png,40,13,57,42,3
13544.png,45,17,57,39,5
13544.png,57,7,65,29,1
13545.png,23,4,32,20,8
13546.png,47,5,65,45,2
13546.png,64,7,79,47,4
13546.png,76,8,91,48,0
13547.png,123,31,146,64,3
13547.png,151,30,175,63,6
13547.png,175,25,196,58,5
13548.png,35,4,50,40,6
13548.png,49,3,67,39,2
13549.png,32,4,56,41,2
13549.png,53,5,72,42,6
13550.png,53,10,74,49,7
13550.png,74,13,93,52,9
13551.png,21,5,32,27,4
13551.png,31,5,40,27,7
13552.png,34,4,59,47,1
13552.png,57,2,79,45,1
13552.png,78,3,109,46,9
13553.png,81,12,118,96,1
13553.png,115,14,169,98,2
13553.png,168,12,222,96,6
13554.png,60,12,91,71,3
13554.png,92,13,123,72,9
13555.png,17,3,25,20,4
13555.png,25,3,33,20,0
13556.png,29,2,37,22,4
13557.png,88,27,102,73,1
13557.png,102,30,132,76,0
13558.png,54,18,65,40,5
13558.png,64,18,78,40,7
13558.png,78,17,86,39,1
13559.png,19,1,30,18,5
13560.png,15,3,21,15,7
13560.png,20,3,26,15,2
13561.png,45,10,67,59,3
13561.png,68,10,87,59,7
13562.png,137,68,154,97,3
13562.png,155,72,171,101,2
13562.png,171,77,186,106,0
13563.png,37,5,55,38,4
13563.png,54,5,75,38,5
13563.png,75,5,96,38,0
13563.png,95,8,113,41,4
13564.png,22,1,36,28,1
13564.png,37,2,48,29,1
13565.png,38,3,56,57,1
13565.png,55,1,77,55,4
13566.png,83,14,92,40,1
13566.png,92,14,106,40,6
13566.png,106,15,119,41,9
13567.png,57,11,87,57,4
13567.png,87,13,106,59,1
13568.png,66,10,97,75,1
13569.png,39,7,57,50,1
13570.png,56,34,98,110,2
13570.png,95,26,139,102,3
13571.png,18,4,24,21,5
13571.png,24,3,29,20,5
13572.png,28,12,40,32,9
13572.png,40,14,53,34,4
13573.png,50,5,72,56,2
13573.png,74,12,90,63,1
13574.png,29,3,41,30,8
13574.png,44,6,56,33,9
13575.png,46,14,68,45,2
13576.png,41,13,65,49,4
13576.png,63,15,78,51,1
13577.png,40,6,59,39,5
13577.png,58,5,78,38,2
13578.png,7,18,16,49,1
13578.png,23,17,39,48,1
13578.png,42,17,51,48,1
13579.png,23,3,32,25,1
13580.png,41,5,69,54,2
13580.png,69,9,88,58,4
13581.png,48,14,65,52,4
13581.png,64,15,80,53,6
13582.png,18,4,24,22,1
13582.png,24,3,35,21,2
13582.png,35,2,44,20,8
13583.png,30,4,45,32,5
13583.png,45,5,59,33,5
13583.png,60,5,76,33,0
13584.png,21,4,27,22,1
13584.png,27,3,31,21,1
13584.png,32,2,44,20,4
13585.png,23,5,29,23,1
13585.png,30,5,37,23,6
13586.png,36,16,46,46,2
13586.png,47,12,54,42,1
13586.png,54,7,68,37,5
13587.png,78,30,103,102,1
13587.png,96,23,126,95,4
13587.png,116,12,144,84,1
13588.png,39,11,64,48,5
13588.png,62,9,84,46,0
13588.png,86,5,105,42,6
13589.png,21,1,31,28,1
13589.png,31,2,41,29,0
13589.png,41,2,53,29,5
13590.png,111,22,159,94,1
13590.png,148,33,191,105,0
13590.png,194,30,239,102,6
13591.png,94,26,125,61,2
13591.png,126,27,139,62,3
13592.png,65,23,86,74,4
13592.png,85,16,104,67,8
13593.png,52,9,88,67,2
13593.png,91,6,124,64,3
13594.png,27,5,35,36,6
13594.png,37,3,44,34,2
13595.png,30,7,39,31,2
13595.png,39,8,48,32,9
13596.png,30,8,39,33,1
13596.png,41,9,55,34,0
13596.png,52,10,68,35,0
13597.png,69,10,97,80,2
13597.png,93,7,115,77,4
13598.png,24,4,37,36,6
13598.png,37,1,54,33,5
13599.png,32,2,53,38,4
13599.png,52,2,76,38,0
13600.png,29,7,41,36,1
13600.png,40,6,51,35,1
13600.png,51,6,69,35,2
13601.png,37,5,46,39,1
13601.png,46,5,60,39,4
13602.png,44,3,66,58,5
13602.png,73,1,109,56,7
13603.png,28,2,44,33,7
13603.png,43,5,61,36,0
13604.png,31,5,42,38,1
13604.png,42,5,54,38,1
13605.png,24,2,35,28,3
13605.png,35,3,47,29,2
13606.png,10,15,18,33,2
13606.png,16,14,24,32,0
13606.png,22,13,29,31,7
13607.png,18,2,29,22,9
13607.png,29,1,39,21,8
13608.png,19,3,28,22,3
13608.png,29,3,38,22,2
13609.png,39,2,71,59,3
13609.png,70,1,100,58,1
13610.png,14,1,22,18,9
13610.png,23,1,34,18,6
13611.png,46,11,63,43,2
13611.png,64,11,78,43,5
13611.png,78,11,96,43,8
13612.png,34,10,51,44,5
13612.png,52,11,70,45,0
13612.png,69,12,86,46,3
13613.png,88,16,164,108,4
13614.png,59,20,85,63,5
13614.png,79,20,104,63,0
13614.png,98,14,121,57,7
13614.png,118,14,144,57,8
13615.png,45,13,67,57,1
13615.png,67,12,92,56,8
13616.png,41,26,49,45,2
13616.png,50,25,59,44,0
13616.png,60,25,69,44,4
13617.png,14,2,22,19,1
13618.png,23,2,38,23,4
13618.png,38,3,51,24,2
13618.png,52,1,67,22,9
13619.png,55,19,68,55,4
13619.png,70,21,86,57,1
13620.png,40,1,68,50,6
13620.png,66,2,90,51,7
13621.png,67,7,111,87,9
13621.png,115,16,159,96,2
13622.png,26,6,35,26,2
13622.png,36,7,48,27,6
13623.png,27,4,36,25,7
13623.png,36,3,45,24,5
13624.png,38,3,58,42,2
13624.png,59,4,80,43,6
13624.png,78,3,97,42,6
13625.png,40,7,54,36,3
13625.png,53,6,70,35,3
13626.png,46,5,58,43,1
13626.png,59,5,80,43,0
13627.png,19,7,25,25,3
13627.png,25,7,30,25,7
13628.png,57,17,67,53,3
13628.png,69,14,77,50,1
13628.png,81,14,93,50,3
13629.png,18,2,28,20,4
13629.png,27,3,33,21,4
13629.png,33,3,40,21,5
13630.png,41,5,61,43,5
13630.png,64,10,84,48,5
13631.png,44,6,72,58,8
13631.png,71,7,95,59,9
13632.png,39,8,66,46,4
13633.png,21,5,27,21,1
13633.png,28,6,35,22,0
13633.png,35,6,41,22,8
13634.png,67,26,85,67,6
13634.png,82,29,108,70,2
13635.png,14,2,22,14,3
13635.png,21,1,28,13,5
13636.png,63,20,77,53,1
13636.png,76,25,90,58,6
13636.png,88,21,101,54,7
13637.png,49,14,67,45,2
13638.png,26,4,41,29,2
13638.png,45,2,60,27,4
13639.png,54,15,70,54,8
13639.png,68,10,88,49,6
13640.png,15,1,24,21,4
13640.png,25,1,33,21,9
13641.png,19,1,34,22,5
13641.png,32,2,45,23,7
13642.png,67,21,85,46,3
13642.png,80,22,95,47,5
13643.png,20,2,28,22,3
13643.png,29,1,36,21,4
13644.png,17,5,21,16,1
13645.png,31,4,54,42,9
13646.png,53,13,67,44,4
13646.png,67,14,79,45,3
13647.png,35,9,51,40,3
13648.png,24,7,35,25,4
13648.png,34,6,45,24,9
13649.png,31,11,46,32,2
13649.png,45,10,54,31,1
13649.png,53,3,71,24,4
13650.png,35,10,47,40,1
13650.png,45,8,56,38,3
13651.png,47,12,61,39,2
13651.png,60,11,73,38,0
13652.png,41,2,74,53,4
13652.png,71,4,99,55,2
13652.png,99,2,122,53,2
13653.png,17,1,22,20,1
13653.png,23,1,29,20,9
13653.png,30,1,38,20,9
13654.png,73,27,91,55,1
13654.png,90,22,112,50,5
13655.png,40,7,48,20,4
13656.png,34,9,44,30,1
13656.png,43,10,55,31,2
13656.png,54,9,67,30,9
13657.png,26,7,40,30,2
13657.png,41,4,52,27,0
13658.png,28,1,40,29,2
13658.png,43,3,55,31,6
13658.png,57,4,70,32,5
13659.png,29,1,39,37,1
13659.png,39,1,50,37,0
13660.png,31,5,40,36,1
13660.png,41,4,55,35,3
13661.png,41,5,56,43,3
13662.png,56,16,69,58,1
13662.png,68,15,80,57,9
13662.png,75,14,92,56,8
13663.png,38,7,50,48,1
13663.png,51,7,71,48,6
13664.png,43,5,63,48,8
13665.png,129,17,141,53,1
13665.png,142,16,159,52,0
13665.png,160,19,178,55,5
13666.png,22,2,33,21,5
13667.png,57,17,83,56,2
13667.png,89,12,113,51,2
13668.png,18,5,27,22,1
13668.png,25,6,34,23,6
13668.png,36,4,46,21,0
13669.png,40,2,67,51,4
13669.png,62,12,88,61,4
13670.png,81,14,117,85,6
13670.png,110,21,148,92,3
13671.png,51,31,68,102,1
13671.png,74,41,100,112,2
13672.png,26,6,36,27,8
13672.png,35,3,46,24,3
13673.png,55,2,80,60,4
13673.png,76,6,108,64,2
13674.png,107,56,125,100,5
13675.png,35,6,48,37,8
13675.png,48,4,62,35,5
13676.png,14,1,18,13,2
13676.png,18,1,22,13,2
13677.png,23,5,37,23,4
13678.png,15,1,21,13,9
13678.png,21,1,27,13,3
13679.png,18,2,22,18,1
13680.png,32,3,54,37,3
13680.png,54,1,74,35,0
13681.png,30,5,47,38,2
13681.png,46,7,61,40,5
13682.png,20,4,26,24,1
13682.png,26,3,34,23,3
13683.png,192,37,266,196,3
13683.png,275,34,377,193,8
13684.png,96,29,108,56,7
13684.png,104,28,118,55,4
13684.png,118,27,133,54,5
13685.png,28,4,40,25,3
13685.png,42,5,51,26,4
13686.png,19,5,25,21,2
13686.png,27,6,33,22,4
13687.png,21,5,28,21,1
13687.png,25,5,32,21,3
13687.png,30,7,37,23,8
13688.png,64,15,96,61,8
13688.png,102,16,131,62,7
13689.png,109,39,143,114,2
13690.png,105,55,129,115,1
13690.png,125,42,156,102,2
13690.png,157,28,194,88,5
13691.png,23,1,35,25,4
13691.png,39,1,51,25,6
13691.png,56,1,67,25,3
13691.png,67,1,80,25,0
13692.png,57,16,86,68,7
13692.png,88,11,116,63,8
13693.png,31,7,53,41,5
13693.png,56,8,75,42,0
13694.png,45,11,59,43,3
13694.png,62,10,81,42,7
13695.png,76,10,109,93,3
13695.png,108,20,144,103,6
13696.png,41,3,67,51,7
13696.png,69,7,95,55,8
13697.png,16,2,29,22,3
13697.png,29,1,37,21,4
13698.png,30,6,48,42,6
13699.png,29,4,39,36,2
13699.png,38,4,46,36,8
13699.png,47,2,54,34,2
13700.png,102,24,139,102,7
13700.png,137,25,180,103,4
13701.png,32,11,48,42,2
13701.png,47,8,64,39,5
13702.png,58,12,83,66,2
13702.png,81,14,108,68,3
13703.png,42,14,61,38,4
13703.png,57,8,73,32,9
13703.png,72,7,88,31,5
13704.png,34,9,46,31,6
13704.png,45,9,55,31,8
13704.png,54,9,65,31,4
13705.png,32,4,46,32,6
13706.png,56,13,82,62,3
13706.png,79,14,102,63,7
13707.png,19,1,27,25,6
13707.png,27,1,34,25,6
13708.png,44,3,55,47,1
13708.png,62,6,81,50,4
13709.png,23,7,36,30,3
13709.png,37,5,43,28,1
13710.png,43,8,69,48,8
13711.png,41,3,69,51,2
13711.png,72,4,94,52,0
13712.png,31,3,45,30,2
13712.png,45,8,59,35,3
13712.png,61,8,74,35,4
13713.png,68,16,95,68,7
13713.png,92,21,122,73,0
13714.png,84,17,101,80,1
13714.png,129,20,164,83,2
13715.png,125,29,163,80,5
13715.png,157,30,188,81,5
13716.png,18,4,25,16,3
13716.png,29,1,35,13,8
13717.png,20,1,27,20,4
13717.png,27,2,35,21,4
13718.png,22,7,31,23,9
13718.png,31,6,41,22,0
13719.png,22,5,31,24,3
13719.png,30,3,41,22,4
13720.png,58,13,89,72,6
13720.png,87,11,121,70,0
13721.png,98,58,126,103,1
13721.png,120,42,140,87,1
13721.png,136,30,165,75,8
13721.png,161,22,193,67,6
13722.png,20,1,30,21,4
13723.png,29,2,45,33,2
13723.png,46,3,59,34,5
13724.png,16,1,23,15,2
13724.png,21,1,29,15,9
13725.png,131,63,147,89,2
13725.png,145,66,157,92,9
13726.png,17,3,24,17,3
13726.png,24,3,31,17,4
13727.png,32,5,44,34,8
13727.png,45,6,59,35,9
13728.png,27,2,42,31,9
13729.png,28,6,44,36,2
13730.png,37,5,52,44,7
13730.png,51,9,70,48,9
13731.png,25,4,36,27,6
13731.png,37,1,48,24,6
13732.png,50,7,78,59,6
13733.png,23,6,31,24,1
13733.png,30,6,39,24,8
13734.png,49,11,66,44,5
13735.png,87,6,146,118,5
13736.png,82,22,125,97,4
13736.png,128,23,174,98,8
13737.png,18,3,27,21,4
13737.png,26,2,35,20,7
13738.png,18,4,26,22,1
13738.png,28,3,38,21,7
13739.png,19,1,30,23,4
13739.png,29,3,36,25,1
13740.png,27,23,41,59,1
13740.png,39,22,62,58,3
13740.png,61,23,76,59,1
13740.png,74,22,100,58,6
13741.png,30,6,44,32,5
13741.png,46,7,61,33,8
13742.png,21,3,25,21,1
13742.png,25,3,31,21,8
13742.png,31,4,34,22,1
13743.png,103,41,139,100,5
13743.png,138,27,169,86,4
13744.png,70,18,87,58,2
13744.png,84,20,101,60,3
13744.png,100,23,117,63,0
13745.png,49,5,68,58,1
13745.png,70,10,91,63,1
13746.png,53,15,66,35,4
13746.png,66,14,75,34,3
13746.png,77,16,87,36,0
13747.png,28,9,40,31,3
13747.png,42,8,51,30,7
13748.png,39,11,56,47,1
13748.png,55,9,88,45,5
13749.png,33,10,37,31,1
13749.png,36,8,45,29,2
13749.png,44,8,55,29,8
13750.png,97,24,156,105,2
13750.png,160,27,196,108,2
13751.png,30,6,38,26,4
13751.png,36,5,42,25,1
13752.png,20,2,29,23,4
13752.png,28,1,39,22,2
13752.png,39,1,49,22,4
13753.png,68,13,104,69,9
13754.png,12,1,18,16,1
13754.png,18,1,21,16,1
13754.png,21,1,28,16,5
13755.png,44,3,69,49,2
13755.png,68,7,87,53,1
13756.png,92,17,131,95,4
13757.png,20,3,29,25,4
13757.png,29,3,37,25,2
13758.png,27,4,37,23,3
13758.png,37,3,49,22,0
13759.png,23,4,31,22,2
13759.png,33,4,42,22,0
13759.png,44,4,52,22,6
13759.png,55,4,64,22,3
13760.png,22,7,32,29,3
13760.png,30,3,37,25,2
13760.png,37,5,41,27,1
13760.png,44,1,52,23,5
13761.png,28,7,36,35,4
13761.png,34,6,47,34,6
13762.png,20,2,32,22,7
13762.png,33,3,45,23,7
13763.png,23,2,37,28,8
13763.png,36,4,50,30,0
13764.png,49,14,78,63,2
13764.png,81,9,100,58,6
13765.png,32,6,53,43,9
13765.png,49,5,70,42,7
13766.png,27,5,36,27,2
13766.png,39,5,49,27,0
13767.png,47,19,61,47,4
13767.png,59,17,73,45,4
13768.png,24,7,40,31,2
13768.png,42,3,53,27,1
13769.png,68,14,116,89,9
13770.png,32,1,41,22,5
13771.png,43,3,68,61,9
13771.png,71,5,93,63,9
13772.png,19,4,30,16,3
13773.png,19,4,23,23,1
13773.png,22,2,28,21,2
13774.png,54,9,92,67,8
13774.png,94,6,134,64,4
13775.png,54,14,93,105,7
13775.png,108,19,135,110,1
13776.png,46,11,70,49,4
13776.png,68,10,94,48,3
13777.png,16,1,23,19,1
13777.png,22,1,31,19,2
13777.png,31,1,41,19,8
13778.png,17,14,38,53,7
13779.png,56,9,78,55,1
13780.png,19,5,25,20,4
13780.png,27,5,34,20,1
13781.png,25,5,33,28,3
13781.png,32,1,39,24,0
13782.png,33,6,44,38,2
13782.png,49,3,66,35,9
13783.png,24,4,34,30,5
13783.png,35,1,44,27,7
13784.png,43,10,59,48,8
13785.png,28,6,33,25,1
13786.png,58,19,81,58,5
13786.png,80,20,99,59,0
13786.png,94,17,119,56,0
13787.png,23,2,29,22,1
13787.png,30,2,42,22,9
13787.png,40,2,54,22,5
13787.png,53,2,62,22,0
13788.png,24,7,34,30,1
13788.png,36,7,44,30,1
13789.png,35,5,50,38,3
13789.png,53,9,67,42,0
13790.png,35,9,47,35,8
13791.png,55,11,81,55,5
13792.png,64,6,100,86,3
13792.png,100,4,136,84,0
13793.png,94,71,108,100,2
13793.png,108,75,116,104,3
13793.png,118,76,126,105,5
13794.png,50,11,76,50,4
13794.png,79,17,102,56,5
13794.png,100,16,126,55,4
13795.png,22,3,30,28,4
13795.png,31,4,40,29,6
13796.png,40,8,53,42,7
13796.png,55,10,65,44,5
13797.png,18,6,38,26,8
13797.png,35,3,48,23,8
13798.png,26,4,35,28,1
13798.png,37,5,44,29,1
13799.png,60,6,77,69,1
13799.png,83,9,117,72,9
13799.png,121,15,156,78,0
13800.png,59,18,88,73,4
13800.png,86,11,114,66,5
13801.png,68,12,85,51,2
13801.png,86,17,103,56,7
13801.png,101,25,120,64,7
13802.png,70,15,93,62,2
13802.png,92,15,109,62,5
13802.png,109,13,130,60,2
13803.png,62,0,116,84,7
13803.png,112,7,169,91,2
13804.png,29,5,44,31,4
13804.png,43,6,58,32,5
13805.png,118,25,141,86,2
13805.png,136,31,157,92,6
13805.png,145,35,173,96,3
13805.png,169,45,191,106,8
13806.png,9,8,20,39,1
13806.png,22,8,35,39,7
13807.png,21,1,27,22,1
13807.png,28,1,39,22,0
13808.png,22,1,36,30,6
13808.png,36,1,49,30,6
13809.png,57,13,76,54,8
13809.png,76,16,101,57,5
13810.png,91,47,110,83,4
13810.png,106,34,132,70,5
13810.png,129,21,145,57,1
13811.png,49,9,80,63,1
13811.png,73,8,114,62,0
13812.png,78,26,93,93,1
13812.png,97,16,128,83,5
13812.png,133,19,168,86,4
13813.png,56,35,67,63,3
13813.png,64,20,77,48,7
13813.png,74,11,84,39,8
13814.png,72,25,90,74,1
13814.png,90,27,113,76,9
13814.png,116,22,147,71,0
13815.png,48,10,80,57,2
13815.png,80,11,97,58,1
13815.png,92,10,122,57,5
13816.png,127,32,191,141,3
13817.png,33,7,42,30,5
13817.png,44,6,54,29,9
13818.png,159,41,246,174,5
13819.png,38,8,55,49,1
13819.png,57,7,79,48,3
13820.png,40,7,54,39,1
13820.png,54,10,72,42,8
13820.png,72,8,93,40,3
13821.png,43,5,64,57,1
13821.png,62,3,90,55,4
13822.png,61,15,83,53,4
13822.png,86,16,98,54,1
13822.png,101,16,121,54,9
13823.png,27,4,36,30,8
13823.png,38,3,47,29,8
13824.png,38,6,47,41,1
13824.png,46,7,62,42,0
13824.png,61,6,77,41,0
13825.png,51,4,84,50,3
13826.png,26,7,34,25,9
13826.png,33,5,41,23,8
13827.png,23,4,29,24,1
13827.png,28,3,36,23,0
13827.png,34,4,43,24,2
13828.png,19,3,34,27,5
13828.png,31,3,47,27,9
13829.png,51,5,103,64,4
13830.png,25,3,47,33,1
13830.png,48,5,71,35,6
13830.png,70,5,94,35,3
13831.png,57,10,92,66,6
13832.png,49,10,66,44,5
13832.png,65,15,80,49,2
13833.png,21,3,31,19,6
13833.png,31,3,41,19,8
13834.png,66,12,113,83,6
13834.png,116,9,158,80,8
13835.png,93,1,114,62,4
13836.png,136,20,179,103,6
13836.png,192,31,238,114,2
13836.png,233,44,276,127,0
13837.png,62,21,89,51,2
13837.png,87,24,110,54,0
13838.png,51,12,66,51,2
13838.png,68,13,79,52,1
13839.png,77,22,96,77,6
13839.png,98,21,114,76,4
13840.png,21,4,36,30,3
13841.png,28,4,40,29,6
13842.png,54,16,66,37,9
13842.png,63,14,78,35,3
13843.png,52,10,74,50,3
13843.png,84,20,106,60,9
13844.png,47,16,63,44,2
13844.png,64,12,79,40,0
13844.png,78,7,96,35,5
13845.png,58,1,82,60,4
13845.png,86,7,110,66,6
13846.png,79,16,94,61,1
13846.png,100,22,113,67,1
13846.png,113,36,138,81,5
13847.png,30,18,41,58,5
13847.png,45,12,57,52,3
13847.png,58,14,69,54,7
13848.png,27,7,36,36,1
13848.png,36,5,45,34,3
13849.png,36,11,50,35,2
13849.png,49,12,59,36,9
13850.png,46,14,59,36,5
13850.png,60,14,69,36,7
13851.png,69,9,97,75,6
13852.png,24,4,32,24,2
13852.png,31,4,40,24,4
13853.png,92,76,126,108,2
13853.png,109,56,139,88,1
13853.png,118,37,152,69,1
13853.png,130,26,168,58,5
13854.png,23,6,34,22,2
13855.png,47,14,79,57,2
13855.png,77,14,108,57,7
13856.png,39,9,51,40,1
13856.png,50,8,61,39,1
13857.png,42,12,51,29,1
13857.png,51,15,63,32,4
13858.png,33,11,37,26,1
13858.png,38,10,45,25,0
13858.png,46,9,52,24,5
13859.png,17,4,25,20,3
13859.png,25,2,33,18,8
13859.png,33,3,40,19,3
13860.png,30,5,46,38,6
13860.png,44,6,63,39,6
13861.png,23,3,34,32,1
13861.png,32,1,52,30,0
13862.png,33,6,39,24,1
13862.png,37,5,47,23,7
13863.png,68,12,92,81,4
13863.png,91,10,117,79,7
13864.png,37,3,60,49,5
13865.png,38,12,49,37,6
13865.png,48,13,60,38,5
13866.png,44,13,62,45,2
13867.png,24,4,34,27,8
13867.png,32,3,40,26,7
13868.png,34,5,54,38,8
13869.png,60,8,87,67,2
13869.png,83,11,114,70,9
13870.png,39,3,60,48,4
13870.png,60,7,78,52,4
13871.png,18,2,25,17,2
13871.png,25,2,32,17,4
13871.png,33,3,39,18,1
13871.png,39,1,47,16,8
13872.png,20,1,30,24,1
13872.png,31,1,44,24,8
13873.png,42,23,46,41,1
13873.png,50,18,62,36,0
13873.png,63,11,75,29,2
13874.png,76,26,89,54,2
13874.png,86,28,98,56,7
13875.png,8,9,35,55,6
13875.png,35,10,64,56,9
13876.png,29,5,41,34,4
13876.png,40,3,54,32,2
13877.png,30,5,48,31,8
13877.png,47,8,64,34,3
13878.png,127,26,158,90,1
13878.png,162,23,195,87,1
13879.png,32,9,48,40,5
13879.png,49,7,61,38,1
13880.png,46,9,63,49,4
13880.png,59,5,76,45,5
13881.png,16,1,25,17,3
13881.png,25,1,34,17,3
13881.png,35,1,44,17,6
13882.png,20,1,27,17,3
13882.png,27,3,34,19,5
13882.png,35,2,42,18,3
13883.png,71,24,87,63,1
13883.png,90,20,110,59,6
13883.png,112,20,133,59,5
13884.png,37,6,57,42,2
13884.png,62,7,82,43,2
13885.png,38,9,50,35,4
13885.png,50,7,58,33,6
13885.png,59,7,71,33,8
13886.png,28,3,37,28,4
13886.png,37,6,48,31,8
13887.png,25,5,43,29,6
13888.png,133,19,155,70,1
13888.png,155,16,187,67,8
13888.png,185,16,215,67,9
13889.png,19,2,24,14,1
13889.png,24,1,29,13,2
13889.png,30,1,33,13,4
13890.png,54,13,76,57,2
13890.png,78,11,94,55,4
13890.png,95,12,116,56,9
13891.png,24,5,37,27,4
13892.png,28,6,48,40,4
13892.png,46,1,67,35,7
13893.png,135,18,147,40,1
13893.png,142,18,154,40,7
13893.png,151,20,159,42,1
13893.png,157,18,169,40,7
13894.png,18,4,23,19,3
13894.png,24,4,28,19,3
13895.png,118,28,130,59,4
13895.png,125,22,140,53,3
13895.png,135,19,151,50,7
13896.png,31,12,39,31,2
13896.png,40,12,48,31,5
13896.png,48,11,58,30,6
13897.png,157,21,181,68,2
13897.png,184,31,208,78,9
13898.png,55,13,66,29,2
